CustomerID;AddressID;NameStyle;Title;FullName;CompanyName;SalesPerson;EmailAddress;Phone;AddressType;AddressLine1;AddressLine2;City;StateProvince;CountryRegion;PostalCode
"30093";"489";"0";"Ms.";"Phyllis B. Tuffield  ";"Fasteners & Bolts Outlet";"adventure-works\garrett1";"phyllis3@adventure-works.com";"277-555-0182";"Main Office";"9960 King Street E.";"";"Toronto";"Ontario";"Canada";"M4B 1V5"
"484";"0";"0";"Mr.";"Gary J. Suess  ";"Downhill Bicycle Specialists";"adventure-works\jae0";"gary5@adventure-works.com";"1 (11) 500 555-0199";"";"";"";"";"";"";""
"653";"0";"0";"Ms.";"Kara N. Vanderlinden  ";"Mercantile Outlet";"adventure-works\josé1";"kara0@adventure-works.com";"680-555-0160";"";"";"";"";"";"";""
"29593";"585";"0";"Ms.";"Mary K. Browning  ";"Client Discount Store";"adventure-works\jillian0";"mary5@adventure-works.com";"658-555-0146";"Main Office";"Noah Lane";"";"Chicago";"Illinois";"United States";"60610"
"132";"0";"0";"Ms.";"Teanna M. Cobb  ";"Another Sporting Goods Company";"adventure-works\linda3";"teanna0@adventure-works.com";"661-555-0168";"";"";"";"";"";"";""
"309";"0";"0";"Mr.";"John  Arthur  ";"The Gear Store";"adventure-works\jillian0";"john6@adventure-works.com";"149-555-0113";"";"";"";"";"";"";""
"29881";"483";"0";"Ms.";"Danielle B. Johnson  ";"Home Town Bike Store";"adventure-works\garrett1";"danielle1@adventure-works.com";"356-555-0190";"Main Office";"955 Green Valley Crescent";"";"Ottawa";"Ontario";"Canada";"K4B 1S1"
"538";"0";"0";"Mr.";"John R. Brooks  ";"Prosperous Tours";"adventure-works\jae0";"john12@adventure-works.com";"1 (11) 500 555-0179";"";"";"";"";"";"";""
"29496";"1072";"0";"Mr.";"Robert E. Ahlering  ";"Fun Toys and Bikes";"adventure-works\shu0";"robert1@adventure-works.com";"678-555-0175";"Main Office";"6500 East Grant Road";"";"Tucson";"Arizona";"United States";"85701"
"30095";"587";"0";"Mr.";"Sunil  Uppal  ";"Swift Cycles";"adventure-works\jillian0";"sunil0@adventure-works.com";"184-555-0187";"Main Office";"25500 Old Spanish Trail";"";"Houston";"Texas";"United States";"77003"
"29997";"859";"0";"Ms.";"Lola M. McCarthy  ";"Closeout Boutique";"adventure-works\david8";"lola0@adventure-works.com";"173-555-0151";"Main Office";"1050 Oak Street";"";"Seattle";"Washington";"United States";"98104"
"29766";"522";"0";"Mr.";"Bob  Gage  ";"General Riding Supplies";"adventure-works\garrett1";"bob1@adventure-works.com";"962-555-0175";"Main Office";"43251 Viking Way, Unit 130";"";"Richmond";"British Columbia";"Canada";"V6B 3P7"
"645";"0";"0";"Mr.";"Ronald K. Heymsfield  ";"Superior Hardware Distributors";"adventure-works\david8";"ronald1@adventure-works.com";"784-555-0120";"";"";"";"";"";"";""
"461";"0";"0";"Mr.";"Glenn J. Track  II";"Active Life Toys";"adventure-works\josé1";"glenn0@adventure-works.com";"907-555-0170";"";"";"";"";"";"";""
"199";"0";"0";"Mr.";"Roger  Lengel  ";"Authorized Bike Sales and Rental";"adventure-works\pamela0";"roger1@adventure-works.com";"947-555-0143";"";"";"";"";"";"";""
"621";"0";"0";"Mr.";"Matthew  Hink  ";"Running and Cycling Gear";"adventure-works\david8";"matthew3@adventure-works.com";"146-555-0176";"";"";"";"";"";"";""
"29673";"1007";"0";"Mr.";"John L. Colon  ";"Two Wheels Cycle Store";"adventure-works\linda3";"john14@adventure-works.com";"397-555-0144";"Main Office";"77 Beale Street";"Room 99767c";"San Francisco";"California";"United States";"94109"
"29663";"575";"0";"Ms.";"Alice  Clark  ";"Local Hardware Factory";"adventure-works\jillian0";"alice1@adventure-works.com";"221-555-0141";"Main Office";"42500 W 76th St";"";"Chicago";"Illinois";"United States";"60610"
"674";"0";"0";"Ms.";"Melissa R. Marple  ";"Discount Tours";"adventure-works\shu0";"melissa0@adventure-works.com";"685-555-0117";"";"";"";"";"";"";""
"29768";"1064";"0";"Mr.";"Michael  Galos  ";"Riding Excursions";"adventure-works\linda3";"michael15@adventure-works.com";"912-555-0149";"Main Office";"West Park Plaza";"";"Irvine";"California";"United States";"92614"
"29834";"1097";"0";"Ms.";"Cheryl M. Herring  ";"Small Bike Shop";"adventure-works\shu0";"cheryl0@adventure-works.com";"158-555-0154";"Main Office";"Corp Ofc Accts Payable";"";"El Segundo";"California";"United States";"90245"
"444";"0";"0";"Mr.";"Shaun  Beasley  ";"Finer Cycle Shop";"adventure-works\garrett1";"shaun0@adventure-works.com";"396-555-0187";"";"";"";"";"";"";""
"370";"0";"0";"Ms.";"Elizabeth  Keyser  ";"Acceptable Sales & Service";"adventure-works\josé1";"elizabeth2@adventure-works.com";"656-555-0173";"";"";"";"";"";"";""
"29590";"789";"0";"Mr.";"Jo  Brown  ";"Metro Bike Works";"adventure-works\michael9";"jo2@adventure-works.com";"689-555-0130";"Main Office";"250000 Eight Mile Road";"";"Detroit";"Michigan";"United States";"48226"
"475";"0";"0";"Mr.";"John  Evans  ";"Real Sporting Goods";"adventure-works\shu0";"john17@adventure-works.com";"581-555-0172";"";"";"";"";"";"";""
"29557";"513";"0";"Mr.";"Alexander J. Berger  II";"Odometers and Accessories Company";"adventure-works\garrett1";"alexander0@adventure-works.com";"519-555-0151";"Main Office";"253711 Mayfield Place, Unit 150";"";"Richmond";"British Columbia";"Canada";"V6B 3P7"
"38";"0";"0";"Ms.";"Betty M. Haines  ";"Finer Mart";"adventure-works\david8";"betty0@adventure-works.com";"867-555-0114";"";"";"";"";"";"";""
"29973";"825";"0";"Ms.";"Denise R. Maccietto  ";"Friendly Bike Shop";"adventure-works\michael9";"denise1@adventure-works.com";"537-555-0190";"Main Office";"Port Huron";"";"Port Huron";"Michigan";"United States";"48060"
"629";"0";"0";"Mr.";"Ryan  Ihrig  ";"Efficient Cycling";"adventure-works\josé1";"ryan4@adventure-works.com";"809-555-0152";"";"";"";"";"";"";""
"489";"0";"0";"Ms.";"Dorothy J. Fox  ";"Cash & Carry Bikes";"adventure-works\jillian0";"dorothy1@adventure-works.com";"191-555-0198";"";"";"";"";"";"";""
"241";"0";"0";"Mr.";"Eric A. Jacobsen  ";"Vale Riding Supplies";"adventure-works\shu0";"eric5@adventure-works.com";"703-555-0120";"";"";"";"";"";"";""
"29761";"525";"0";"Ms.";"Susan E. French  ";"General Bike Corporation";"adventure-works\garrett1";"susan3@adventure-works.com";"994-555-0194";"Main Office";"69251 Creditview Road";"";"Mississauga";"Ontario";"Canada";"L5B 3V4"
"29931";"838";"0";"Mr.";"Eric  Lang  ";"Kickstands and Accessories Company";"adventure-works\pamela0";"eric6@adventure-works.com";"932-555-0163";"Main Office";"25300 Biddle Road";"";"Medford";"Oregon";"United States";"97504"
"528";"0";"0";"Ms.";"Helen M. Meyer  ";"Alpine Ski House";"adventure-works\linda3";"helen2@adventure-works.com";"519-555-0112";"";"";"";"";"";"";""
"29570";"592";"0";"Mr.";"Michael Greg Blythe  ";"Grease and Oil Products Company";"adventure-works\jillian0";"michael11@adventure-works.com";"126-555-0172";"Main Office";"9903 Highway 6 South";"";"Houston";"Texas";"United States";"77003"
"692";"0";"0";"Ms.";"Bev L. Desalvo  ";"Successful Sales Company";"adventure-works\pamela0";"bev0@adventure-works.com";"143-555-0113";"";"";"";"";"";"";""
"430";"0";"0";"Sr.";"Gustavo  Camargo  ";"Uttermost Bike Shop";"adventure-works\jae0";"gustavo1@adventure-works.com";"1 (11) 500 555-0118";"";"";"";"";"";"";""
"546";"0";"0";"Mr.";"Anton  Kirilov  ";"Field Trip Store";"adventure-works\linda3";"anton0@adventure-works.com";"608-555-0162";"";"";"";"";"";"";""
"29646";"578";"0";"Ms.";"Stacey M. Cereghino  ";"Fitness Toy Store";"adventure-works\jillian0";"stacey0@adventure-works.com";"351-555-0131";"Main Office";"220 Mercy Drive";"";"Garland";"Texas";"United States";"75040"
"293";"0";"0";"Mr.";"Conor  Cunningham  ";"Fashionable Bikes and Accessories";"adventure-works\shu0";"conor0@adventure-works.com";"115-555-0113";"";"";"";"";"";"";""
"264";"0";"0";"Ms.";"Phyllis B. Tuffield  ";"Fasteners & Bolts Outlet";"adventure-works\garrett1";"phyllis3@adventure-works.com";"277-555-0182";"";"";"";"";"";"";""
"29942";"854";"0";"Mr.";"Roger  Lengel  ";"Authorized Bike Sales and Rental";"adventure-works\pamela0";"roger1@adventure-works.com";"947-555-0143";"Main Office";"490 Ne 4th St";"";"Renton";"Washington";"United States";"98055"
"29680";"509";"0";"Ms.";"Dorothy J. Contreras  ";"Sixth Bike Store";"adventure-works\josé1";"dorothy0@adventure-works.com";"428-555-0176";"Main Office";"Suite 25800 3401 - 10810th Avenue";"";"Surrey";"British Columbia";"Canada";"V3T 4W3"
"29486";"621";"0";"Ms.";"Kim  Abercrombie  ";"Riders Company";"adventure-works\jillian0";"kim2@adventure-works.com";"334-555-0137";"Main Office";"Tanger Factory";"";"Branch";"Minnesota";"United States";"55056"
"23";"0";"0";"Mr.";"Kerim  Hanif  ";"Bike World";"adventure-works\shu0";"kerim0@adventure-works.com";"216-555-0122";"";"";"";"";"";"";""
"29847";"1092";"0";"Mr.";"David  Hodgson  ";"Good Toys";"adventure-works\linda3";"david16@adventure-works.com";"969-555-0117";"Main Office";"99700 Bell Road";"";"Auburn";"California";"United States";"95603"
"258";"0";"0";"Mr.";"Sairaj  Uddin  ";"Quantity Discounts";"adventure-works\linda3";"sairaj1@adventure-works.com";"767-555-0193";"";"";"";"";"";"";""
"559";"0";"0";"Ms.";"Nkenge  McLin  ";"Some Discount Store";"adventure-works\pamela0";"nkenge0@adventure-works.com";"158-555-0123";"";"";"";"";"";"";""
"30102";"669";"0";"Mr.";"Roger  Van Houten  ";"Sports Store";"adventure-works\jae0";"roger2@adventure-works.com";"1 (11) 500 555-0110";"Main Office";"Internet House, 3399 Science Park";"";"Cambridge";"England";"United Kingdom";"CB4 4BZ"
"29843";"901";"0";"Mr.";"Matthew  Hink  ";"Running and Cycling Gear";"adventure-works\david8";"matthew3@adventure-works.com";"146-555-0176";"Main Office";"No. 60 Bellis Fair Parkway";"";"Bellingham";"Washington";"United States";"98225"
"29523";"593";"0";"Mr.";"John  Arthur  ";"The Gear Store";"adventure-works\jillian0";"john6@adventure-works.com";"149-555-0113";"Main Office";"2345 North Freeway";"";"Houston";"Texas";"United States";"77003"
"364";"0";"0";"Mr.";"Imtiaz  Khan  ";"District Mall";"adventure-works\jillian0";"imtiaz0@adventure-works.com";"249-555-0179";"";"";"";"";"";"";""
"259";"0";"0";"Mr.";"Lucio  Iallo  ";"Highway Bike Shop";"adventure-works\shu0";"lucio0@adventure-works.com";"199-555-0135";"";"";"";"";"";"";""
"514";"0";"0";"Mr.";"Ryan  Calafato  ";"Retail Mall";"adventure-works\josé1";"ryan1@adventure-works.com";"726-555-0155";"";"";"";"";"";"";""
"29629";"469";"0";"Mr.";"Carlton M. Carlisle  ";"Camping and Sports Store";"adventure-works\josé1";"carlton0@adventure-works.com";"193-555-0116";"Main Office";"400-25155 West Pender St";"";"Vancouver";"British Columbia";"Canada";"V7L 4J4"
"29926";"638";"0";"Mr.";"Deepak  Kumar  ";"Outdoor Aerobic Systems Company";"adventure-works\jae0";"deepak0@adventure-works.com";"1 (11) 500 555-0122";"Main Office";"255 Irving Street";"";"London";"England";"United Kingdom";"C2H 7AU"
"30042";"523";"0";"Ms.";"Ruby Sue R. Styles  ";"Major Cycling";"adventure-works\josé1";"rubysue0@adventure-works.com";"512-555-0122";"Main Office";"46990 Viking Way";"";"Richmond";"British Columbia";"Canada";"V6B 3P7"
"439";"0";"0";"Ms.";"Shannon P. Elliott  ";"Regional Manufacturing";"adventure-works\shu0";"shannon0@adventure-works.com";"425-555-0158";"";"";"";"";"";"";""
"29806";"837";"0";"Ms.";"Betty M. Haines  ";"Finer Mart";"adventure-works\david8";"betty0@adventure-works.com";"867-555-0114";"Main Office";"640 South 994th St. W.";"";"Billings";"Montana";"United States";"59101"
"437";"0";"0";"Ms.";"Megan E. Burke  ";"Professional Cycle Store";"adventure-works\shu0";"megan0@adventure-works.com";"148-555-0149";"";"";"";"";"";"";""
"57";"0";"0";"Ms.";"Judy R. Lundahl  ";"Leading Sales & Repair";"adventure-works\jillian0";"judy1@adventure-works.com";"260-555-0130";"";"";"";"";"";"";""
"30";"0";"0";"Mr.";"Todd R. Logan  ";"Cycle Merchants";"adventure-works\garrett1";"todd0@adventure-works.com";"783-555-0110";"";"";"";"";"";"";""
"345";"0";"0";"Ms.";"Abigail J. Gonzalez  ";"Genial Bike Associates";"adventure-works\jillian0";"abigail0@adventure-works.com";"121-555-0139";"";"";"";"";"";"";""
"192";"0";"0";"Mr.";"Hao  Chen  ";"Nuts and Bolts Mfg.";"adventure-works\garrett1";"hao1@adventure-works.com";"117-555-0173";"";"";"";"";"";"";""
"29959";"450";"0";"Mr.";"Todd R. Logan  ";"Cycle Merchants";"adventure-works\garrett1";"todd0@adventure-works.com";"783-555-0110";"Main Office";"575 Rue St Amable";"";"Quebec";"Quebec";"Canada";"G1R"
"29904";"655";"0";"Ms.";"Mary R. Kesslep  ";"Commerce Bicycle Specialists";"adventure-works\jae0";"mary8@adventure-works.com";"1 (11) 500 555-0146";"Main Office";"Wharfdale Road";"";"Berkshire";"England";"United Kingdom";"RG11 5TP"
"454";"0";"0";"Ms.";"Gail  Erickson  ";"Sleek Bikes";"adventure-works\jillian0";"gail1@adventure-works.com";"834-555-0132";"";"";"";"";"";"";""
"516";"0";"0";"Mr.";"Thomas R. Michaels  ";"Seats and Saddles Company";"adventure-works\garrett1";"thomas2@adventure-works.com";"162-555-0174";"";"";"";"";"";"";""
"29684";"795";"0";"Mr.";"Marlin M. Coriell  ";"Grand Sport Boutique";"adventure-works\michael9";"marlin0@adventure-works.com";"941-555-0155";"Main Office";"99800 Tittabawasee Rd.";"";"Saginaw";"Michigan";"United States";"48601"
"29910";"502";"0";"Mr.";"Shane S. Kim  ";"Twelfth Bike Store";"adventure-works\josé1";"shane2@adventure-works.com";"155-555-0149";"Main Office";"No. 25400 10665 Jasper Avenue";"";"Edmonton";"Alberta";"Canada";"T5"
"29785";"533";"0";"Ms.";"Diane R. Glimp  ";"The Showroom";"adventure-works\josé1";"diane3@adventure-works.com";"898-555-0137";"Main Office";"4400 March Road";"";"Kanata";"Ontario";"Canada";"K2L 1H5"
"29490";"887";"0";"Ms.";"Margaret J. Smith  ";"Bicycle Accessories and Kits";"adventure-works\david8";"margaret0@adventure-works.com";"959-555-0151";"Main Office";"Lewiston Mall";"";"Lewiston";"Idaho";"United States";"83501"
"29969";"548";"0";"Mr.";"Robert P. Lyeba  ";"Tandem Sales and Service";"adventure-works\garrett1";"robert8@adventure-works.com";"631-555-0155";"Main Office";"63 Free St.";"";"Toronto";"Ontario";"Canada";"M4B 1V4"
"29935";"996";"0";"Ms.";"Elsa  Leavitt  ";"Frugal Bike Shop";"adventure-works\shu0";"elsa0@adventure-works.com";"482-555-0174";"Main Office";"2575 West 2700 South";"";"Salt Lake City";"Utah";"United States";"84101"
"29662";"1013";"0";"Ms.";"Jill J. Christie  ";"Fleet Bikes";"adventure-works\linda3";"jill1@adventure-works.com";"927-555-0198";"Main Office";"54254 Pacific Ave.";"";"Stockton";"California";"United States";"95202"
"665";"0";"0";"Mr.";"Tomas M. Manzanares  II";"Authentic Sales and Service";"adventure-works\jae0";"tomas0@adventure-works.com";"1 (11) 500 555-0178";"";"";"";"";"";"";""
"30008";"617";"0";"Mr.";"R. Morgan L. Mendoza  ";"Friendly Neighborhood Bikes";"adventure-works\jillian0";"rmorgan0@adventure-works.com";"963-555-0146";"Main Office";"Johnson Creek";"";"Johnson Creek";"Wisconsin";"United States";"53038"
"649";"0";"0";"Mr.";"Walter J. Mays  Sr.";"Sports Products Store";"adventure-works\linda3";"walter1@adventure-works.com";"245-555-0191";"";"";"";"";"";"";""
"29650";"1059";"0";"Mr.";"Forrest J. Chandler  ";"Fitness Cycling";"adventure-works\shu0";"forrest0@adventure-works.com";"448-555-0179";"Main Office";"The Quad @ WestView";"";"Whittier";"California";"United States";"90605"
"29550";"853";"0";"Mr.";"Stanley A. Alan  Jr.";"Another Bicycle Company";"adventure-works\david8";"stanley0@adventure-works.com";"156-555-0126";"Main Office";"567 Sw Mcloughlin Blvd";"";"Milwaukie";"Oregon";"United States";"97222"
"29796";"642";"0";"Mr.";"Jon  Grande  ";"Riding Cycles";"adventure-works\jae0";"jon1@adventure-works.com";"1 (11) 500 555-0114";"Main Office";"Galashiels";"";"Liverpool";"England";"United Kingdom";"L4 4HB"
"292";"0";"0";"Mr.";"Michael Greg Blythe  ";"Grease and Oil Products Company";"adventure-works\jillian0";"michael11@adventure-works.com";"126-555-0172";"";"";"";"";"";"";""
"502";"0";"0";"Mr.";"Krishna  Sunkammurali  ";"Metropolitan Bicycle Supply";"adventure-works\jae0";"krishna1@adventure-works.com";"1 (11) 500 555-0177";"";"";"";"";"";"";""
"570";"0";"0";"Mr.";"Gregory F. Alderson  ";"Family's Favorite Bike Shop";"adventure-works\garrett1";"gregory0@adventure-works.com";"968-555-0153";"";"";"";"";"";"";""
"30004";"892";"0";"Ms.";"Nkenge  McLin  ";"Some Discount Store";"adventure-works\pamela0";"nkenge0@adventure-works.com";"158-555-0123";"Main Office";"Frontier Mall";"";"Cheyenne";"Wyoming";"United States";"82001"
"385";"0";"0";"Mr.";"John  Kelly  ";"Sturdy Toys";"adventure-works\shu0";"john22@adventure-works.com";"330-555-0116";"";"";"";"";"";"";""
"29765";"806";"0";"Mr.";"Paul J. Fulton  ";"Blue Bicycle Company";"adventure-works\michael9";"paul3@adventure-works.com";"492-555-0146";"Main Office";"Horizon Outlet Center";"";"Monroe";"Michigan";"United States";"98272"
"29929";"999";"0";"Mr.";"Jeffrey  Kurtz  ";"Many Bikes Store";"adventure-works\shu0";"jeffrey3@adventure-works.com";"452-555-0179";"Main Office";"Receiving";"";"Fullerton";"California";"United States";"92831"
"669";"0";"0";"Ms.";"Patricia  Doyle  ";"Racing Bike Outlet";"adventure-works\david8";"patricia0@adventure-works.com";"899-555-0134";"";"";"";"";"";"";""
"29616";"608";"0";"Ms.";"Barbara J. Calone  ";"Sheet Metal Manufacturing";"adventure-works\jillian0";"barbara2@adventure-works.com";"145-555-0152";"Main Office";"25306 Harvey Rd.";"";"College Station";"Texas";"United States";"77840"
"313";"0";"0";"Mr.";"Dylan  Miller  ";"Metropolitan Manufacturing";"adventure-works\shu0";"dylan1@adventure-works.com";"140-555-0192";"";"";"";"";"";"";""
"29641";"1088";"0";"Mr.";"Raul E. Casts  ";"Westside Plaza";"adventure-works\shu0";"raul0@adventure-works.com";"362-555-0162";"Main Office";"99040 California Avenue";"";"Sand City";"California";"United States";"93955"
"330";"0";"0";"Mr.";"Mete  Goktepe  ";"The New Bike Store";"adventure-works\linda3";"mete0@adventure-works.com";"637-555-0120";"";"";"";"";"";"";""
"29651";"606";"0";"Mr.";"Lee J. Chapla  ";"Good Bike Shop";"adventure-works\jillian0";"lee0@adventure-works.com";"223-555-0184";"Main Office";"99433 S. Greenbay Rd.";"";"Racine";"Wisconsin";"United States";"53182"
"29876";"481";"0";"Ms.";"Vance P. Johns  ";"Leisure Activities";"adventure-works\josé1";"vance0@adventure-works.com";"103-555-0151";"Main Office";"65 Gamelin Street";"";"Hull";"Quebec";"Canada";"8Y"
"29769";"609";"0";"Mr.";"Jon  Ganio  ";"Unique Bikes";"adventure-works\jillian0";"jon0@adventure-works.com";"672-555-0112";"Main Office";"3900 S. 997th St.";"";"Milwaukee";"Wisconsin";"United States";"53202"
"317";"0";"0";"Mr.";"Jacob N. Dean  ";"Finer Riding Supplies";"adventure-works\josé1";"jacob0@adventure-works.com";"767-555-0151";"";"";"";"";"";"";""
"30064";"847";"0";"Ms.";"Judy J. Thames  ";"Demand Distributors";"adventure-works\david8";"judy3@adventure-works.com";"799-555-0118";"Main Office";"25102 Springwater";"";"Wenatchee";"Washington";"United States";"98801"
"29545";"834";"0";"Mr.";"John A. Beaver  ";"Center Cycle Shop";"adventure-works\pamela0";"john8@adventure-works.com";"521-555-0195";"Main Office";"99300 223rd Southeast";"";"Bothell";"Washington";"United States";"98011"
"694";"0";"0";"Ms.";"Ann T. Hass  ";"The Accessories Store";"adventure-works\jillian0";"ann2@adventure-works.com";"713-555-0168";"";"";"";"";"";"";""
"73";"0";"0";"Ms.";"Margaret T. Krupka  ";"Outdoor Sports Supply";"adventure-works\pamela0";"margaret1@adventure-works.com";"107-555-0132";"";"";"";"";"";"";""
"365";"0";"0";"Mr.";"Jack  Creasey  ";"Distinctive Store";"adventure-works\shu0";"jack2@adventure-works.com";"539-555-0182";"";"";"";"";"";"";""
"655";"0";"0";"Ms.";"Irene J. Hernandez  ";"Operational Manufacturing";"adventure-works\garrett1";"irene0@adventure-works.com";"790-555-0197";"";"";"";"";"";"";""
"30016";"531";"0";"Mr.";"Thomas R. Michaels  ";"Seats and Saddles Company";"adventure-works\garrett1";"thomas2@adventure-works.com";"162-555-0174";"Main Office";"5th Floor, 79 Place D'armes";"";"Kingston";"Ontario";"Canada";"7L"
"344";"0";"0";"Ms.";"Karren K. Burkhardt  ";"Fifth Bike Store";"adventure-works\david8";"karren0@adventure-works.com";"652-555-0132";"";"";"";"";"";"";""
"30040";"1095";"0";"Ms.";"Kayla M. Stotler  ";"Major Sporting Goods";"adventure-works\linda3";"kayla0@adventure-works.com";"315-555-0131";"Main Office";"9980 S Alma School Road";"";"Chandler";"Arizona";"United States";"85225"
"29858";"894";"0";"Mr.";"George M. Huckaby  ";"Synthetic Materials Manufacturing";"adventure-works\pamela0";"george1@adventure-works.com";"851-555-0127";"Main Office";"3390 South 23rd St.";"";"Tacoma";"Washington";"United States";"98403"
"29699";"456";"0";"Mr.";"Alexander J. Deborde  ";"Neighborhood Store";"adventure-works\garrett1";"alexander1@adventure-works.com";"394-555-0176";"Main Office";"6777 Kingsway";"";"Burnaby";"British Columbia";"Canada";"V5H 3Z7"
"29702";"567";"0";"Ms.";"Aidan  Delaney  ";"Paint Supply";"adventure-works\jillian0";"aidan0@adventure-works.com";"358-555-0188";"Main Office";"Corporate Office";"";"Garland";"Texas";"United States";"75040"
"382";"0";"0";"Mr.";"Robert  Kelly  ";"Beneficial Exercises and Activities";"adventure-works\jillian0";"robert7@adventure-works.com";"510-555-0123";"";"";"";"";"";"";""
"182";"0";"0";"Mr.";"Stanley A. Alan  Jr.";"Another Bicycle Company";"adventure-works\david8";"stanley0@adventure-works.com";"156-555-0126";"";"";"";"";"";"";""
"354";"0";"0";"Mr.";"Maxwell J. Amland  ";"Serious Cycles";"adventure-works\garrett1";"maxwell0@adventure-works.com";"614-555-0134";"";"";"";"";"";"";""
"29930";"566";"0";"Mr.";"Peter  Kurniawan  ";"Largest Bike Store";"adventure-works\jillian0";"peter4@adventure-works.com";"436-555-0160";"Main Office";"63 W Monroe";"";"Chicago";"Illinois";"United States";"60610"
"202";"0";"0";"";"A. Francesca Leonetti  ";"Two-Seater Bikes";"adventure-works\jillian0";"a0@adventure-works.com";"645-555-0193";"";"";"";"";"";"";""
"209";"0";"0";"Mr.";"Robert E. Jones  ";"Purple Bicycle Company";"adventure-works\josé1";"robert6@adventure-works.com";"595-555-0131";"";"";"";"";"";"";""
"30027";"1038";"0";"Mr.";"Joseph P. Mitzner  Jr.";"Engineered Bike Systems";"adventure-works\shu0";"joseph4@adventure-works.com";"129-555-0164";"Main Office";"123 Camelia Avenue";"";"Oxnard";"California";"United States";"93030"
"29974";"629";"0";"Mr.";"Scott  MacDonald  ";"Yellow Bicycle Company";"adventure-works\jillian0";"scott7@adventure-works.com";"470-555-0171";"Main Office";"St. Louis Marketplace";"";"Saint Louis";"Missouri";"United States";"63103"
"29799";"997";"0";"Mr.";"Douglas  Groncki  ";"Locks Company";"adventure-works\shu0";"douglas2@adventure-works.com";"385-555-0140";"Main Office";"70259 West Sunnyview Ave";"";"Visalia";"California";"United States";"93291"
"82";"0";"0";"Mr.";"James D. Kramer  ";"Refined Department Stores";"adventure-works\josé1";"james10@adventure-works.com";"814-555-0130";"";"";"";"";"";"";""
"29601";"516";"0";"Mr.";"Dirk J. Bruno  ";"Custom Accessories Company";"adventure-works\garrett1";"dirk0@adventure-works.com";"817-555-0114";"Main Office";"251 Indell Lane";"";"Brampton";"Ontario";"Canada";"L6W 2T7"
"29842";"1094";"0";"Mr.";"Mike  Hines  ";"First Cycle Store";"adventure-works\shu0";"mike3@adventure-works.com";"454-555-0160";"Main Office";"25250 N 90th St";"";"Scottsdale";"Arizona";"United States";"85257"
"156";"0";"0";"Mr.";"Lester J. Bowman  Sr.";"Metal Processing Company";"adventure-works\garrett1";"lester0@adventure-works.com";"844-555-0112";"";"";"";"";"";"";""
"376";"0";"0";"Ms.";"Mary R. Kesslep  ";"Commerce Bicycle Specialists";"adventure-works\jae0";"mary8@adventure-works.com";"1 (11) 500 555-0146";"";"";"";"";"";"";""
"560";"0";"0";"Mr.";"Paul L. Alcorn  ";"Major Sport Suppliers";"adventure-works\david8";"paul2@adventure-works.com";"331-555-0162";"";"";"";"";"";"";""
"353";"0";"0";"Ms.";"Joan M. Campbell  ";"Two-Wheeled Transit Company";"adventure-works\josé1";"joan0@adventure-works.com";"700-555-0155";"";"";"";"";"";"";""
"29985";"673";"0";"Ms.";"Linda  Martin  ";"Oils and Fluids Warehouse";"adventure-works\jae0";"linda8@adventure-works.com";"1 (11) 500 555-0137";"Main Office";"Park House-4th Floor, 2516 Park St.";"";"London";"England";"United Kingdom";"W1Y 3RA"
"29";"0";"0";"Mr.";"Bryan  Hamilton  ";"Cross-Country Riding Supplies";"adventure-works\josé1";"bryan2@adventure-works.com";"344-555-0144";"";"";"";"";"";"";""
"29533";"801";"0";"Mr.";"Douglas A. Baldwin  Jr.";"Small Cycle Store";"adventure-works\michael9";"douglas1@adventure-works.com";"583-555-0130";"Main Office";"Horizon Outlet Center";"";"Holland";"Michigan";"United States";"49423"
"671";"0";"0";"Ms.";"Jill K. Markwood  ";"Contoso, Ltd.";"adventure-works\jillian0";"jill2@adventure-works.com";"747-555-0113";"";"";"";"";"";"";""
"29884";"583";"0";"Mr.";"Brian  Johnson  ";"Extras Sporting Goods";"adventure-works\jillian0";"brian6@adventure-works.com";"320-555-0134";"Main Office";"625 W Jackson Blvd. Unit 2502";"";"Chicago";"Illinois";"United States";"60610"
"127";"0";"0";"Mr.";"Joseph M. Lique  ";"Front Sporting Goods";"adventure-works\pamela0";"joseph2@adventure-works.com";"119-555-0195";"";"";"";"";"";"";""
"163";"0";"0";"Mr.";"Andrew  Cencini  ";"Sports Merchandise";"adventure-works\pamela0";"andrew2@adventure-works.com";"644-555-0111";"";"";"";"";"";"";""
"29690";"1036";"0";"Mr.";"Conor  Cunningham  ";"Fashionable Bikes and Accessories";"adventure-works\shu0";"conor0@adventure-works.com";"115-555-0113";"Main Office";"Sports Store At Park City";"";"Park City";"Utah";"United States";"84098"
"29919";"1005";"0";"Mr.";"Eugene  Kogan  ";"Mountain Bike Center";"adventure-works\shu0";"eugene2@adventure-works.com";"136-555-0134";"Main Office";"6756 Mowry";"";"Newark";"California";"United States";"94560"
"29696";"1039";"0";"Sr.";"Alvaro  De Matos Miranda Filho  ";"Principal Bike Company";"adventure-works\shu0";"alvaro0@adventure-works.com";"551-555-0155";"Main Office";"Mountain Square";"";"Upland";"California";"United States";"91786"
"390";"0";"0";"Mr.";"Mike M. Taylor  ";"Plastic Parts Company";"adventure-works\garrett1";"mike6@adventure-works.com";"204-555-0189";"";"";"";"";"";"";""
